activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,19309444,[],CHEMBL4415960,Antagonist activity at human P2X4R transfected in 1321N1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1cc(Br)c(NC(=O)Nc2cccnc2)c(Br)c1,,,CHEMBL4414589,J Nat Prod,2019.0,"{'bei': '14.03', 'le': '0.38', 'lle': '0.43', 'sei': '10.73'}",CHEMBL1532400,,CHEMBL1532400,5.80,False,http://www.openphacts.org/units/Nanomolar,3224342,=,1,True,=,,IC50,nM,,1600.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,1.6
,19309445,[],CHEMBL4415960,Antagonist activity at human P2X4R transfected in 1321N1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(S(=O)(=O)N2c3ccccc3Oc3ccccc32)cc1,,,CHEMBL4414589,J Nat Prod,2019.0,"{'bei': '16.25', 'le': '0.31', 'lle': '0.85', 'sei': '11.76'}",CHEMBL2180160,,CHEMBL2180160,5.48,False,http://www.openphacts.org/units/Nanomolar,3224343,=,1,True,=,,IC50,nM,,3300.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,3.3
Not Active,19309446,[],CHEMBL4415960,Antagonist activity at human P2X4R transfected in 1321N1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1CN=C(c2cccc(Br)c2)c2oc3ccccc3c2N1,,,CHEMBL4414589,J Nat Prod,2019.0,,CHEMBL2180179,,CHEMBL2180179,,False,,3224345,,1,False,,,IC50,,,,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,,,,
,19309447,[],CHEMBL4415961,Antagonist activity at human P2X4R transfected in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(S(=O)(=O)N2c3ccccc3Oc3ccccc32)cc1,,,CHEMBL4414589,J Nat Prod,2019.0,"{'bei': '17.35', 'le': '0.33', 'lle': '1.22', 'sei': '12.56'}",CHEMBL2180160,,CHEMBL2180160,5.85,False,http://www.openphacts.org/units/Nanomolar,3224343,=,1,True,=,,IC50,nM,,1400.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,1.4
,19309448,[],CHEMBL4415961,Antagonist activity at human P2X4R transfected in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1CN=C(c2cccc(Br)c2)c2oc3ccccc3c2N1,,,CHEMBL4414589,J Nat Prod,2019.0,"{'bei': '16.67', 'le': '0.37', 'lle': '1.94', 'sei': '10.84'}",CHEMBL2180179,,CHEMBL2180179,5.92,False,http://www.openphacts.org/units/Nanomolar,3224345,=,1,True,=,,IC50,nM,,1200.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,1.2
,19389634,[],CHEMBL4415955,Antagonist activity at human P2X4R transfected in 1321N1 cells assessed as inhibition of ATP-mediated calcium influx measured after 10 mins by Fura-2AM assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1cc(Br)c(NC(=O)Nc2cccnc2)c(Br)c1,,,CHEMBL4414589,J Nat Prod,2019.0,"{'bei': '15.15', 'le': '0.41', 'lle': '0.89', 'sei': '11.59'}",CHEMBL1532400,,CHEMBL1532400,6.26,False,http://www.openphacts.org/units/Nanomolar,3224342,=,1,True,=,,IC50,nM,,550.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,0.55
,19389635,[],CHEMBL4415955,Antagonist activity at human P2X4R transfected in 1321N1 cells assessed as inhibition of ATP-mediated calcium influx measured after 10 mins by Fura-2AM assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(S(=O)(=O)N2c3ccccc3Oc3ccccc32)cc1,,,CHEMBL4414589,J Nat Prod,2019.0,"{'bei': '18.90', 'le': '0.36', 'lle': '1.75', 'sei': '13.68'}",CHEMBL2180160,,CHEMBL2180160,6.38,False,http://www.openphacts.org/units/Nanomolar,3224343,=,1,True,=,,IC50,nM,,420.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,0.42
Not Active,19389636,[],CHEMBL4415955,Antagonist activity at human P2X4R transfected in 1321N1 cells assessed as inhibition of ATP-mediated calcium influx measured after 10 mins by Fura-2AM assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2nc(NCCNCCO)ccc12,,,CHEMBL4414589,J Nat Prod,2019.0,,CHEMBL562308,,CHEMBL562308,,False,,3224344,,1,False,,,IC50,,,,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,,,,
,19389637,[],CHEMBL4415955,Antagonist activity at human P2X4R transfected in 1321N1 cells assessed as inhibition of ATP-mediated calcium influx measured after 10 mins by Fura-2AM assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1CN=C(c2cccc(Br)c2)c2oc3ccccc3c2N1,,,CHEMBL4414589,J Nat Prod,2019.0,"{'bei': '14.76', 'le': '0.33', 'lle': '1.26', 'sei': '9.60'}",CHEMBL2180179,,CHEMBL2180179,5.24,False,http://www.openphacts.org/units/Nanomolar,3224345,=,1,True,=,,IC50,nM,,5700.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,5.7
,19389638,[],CHEMBL4415956,Antagonist activity at human P2X4R transfected in HEK293 cells assessed as inhibition of ATP-mediated calcium influx measured after 10 mins by YOPRO-1 dye uptake assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1cc(Br)c(NC(=O)Nc2cccnc2)c(Br)c1,,,CHEMBL4414589,J Nat Prod,2019.0,"{'bei': '14.25', 'le': '0.38', 'lle': '0.52', 'sei': '10.90'}",CHEMBL1532400,,CHEMBL1532400,5.89,False,http://www.openphacts.org/units/Nanomolar,3224342,=,1,True,=,,IC50,nM,,1300.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,1.3
,19389639,[],CHEMBL4415956,Antagonist activity at human P2X4R transfected in HEK293 cells assessed as inhibition of ATP-mediated calcium influx measured after 10 mins by YOPRO-1 dye uptake assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(S(=O)(=O)N2c3ccccc3Oc3ccccc32)cc1,,,CHEMBL4414589,J Nat Prod,2019.0,"{'bei': '18.14', 'le': '0.35', 'lle': '1.49', 'sei': '13.13'}",CHEMBL2180160,,CHEMBL2180160,6.12,False,http://www.openphacts.org/units/Nanomolar,3224343,=,1,True,=,,IC50,nM,,760.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,0.76
Not Active,19389640,[],CHEMBL4415956,Antagonist activity at human P2X4R transfected in HEK293 cells assessed as inhibition of ATP-mediated calcium influx measured after 10 mins by YOPRO-1 dye uptake assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2nc(NCCNCCO)ccc12,,,CHEMBL4414589,J Nat Prod,2019.0,,CHEMBL562308,,CHEMBL562308,,False,,3224344,,1,False,,,IC50,,,,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,,,,
,19389641,[],CHEMBL4415956,Antagonist activity at human P2X4R transfected in HEK293 cells assessed as inhibition of ATP-mediated calcium influx measured after 10 mins by YOPRO-1 dye uptake assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1CN=C(c2cccc(Br)c2)c2oc3ccccc3c2N1,,,CHEMBL4414589,J Nat Prod,2019.0,"{'bei': '14.18', 'le': '0.31', 'lle': '1.06', 'sei': '9.22'}",CHEMBL2180179,,CHEMBL2180179,5.04,False,http://www.openphacts.org/units/Nanomolar,3224345,=,1,True,=,,IC50,nM,,9200.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,9.2
,19389646,[],CHEMBL4415959,Antagonist activity at human P2X4R transfected in HEK293 cells assessed as inhibition of ATP-evoked current by patch clamp assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1cc(Br)c(NC(=O)Nc2cccnc2)c(Br)c1,,,CHEMBL4414589,J Nat Prod,2019.0,"{'bei': '15.17', 'le': '0.41', 'lle': '0.90', 'sei': '11.60'}",CHEMBL1532400,,CHEMBL1532400,6.27,False,http://www.openphacts.org/units/Nanomolar,3224342,=,1,True,=,,IC50,nM,,540.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,0.54
,19389647,[],CHEMBL4415960,Antagonist activity at human P2X4R transfected in 1321N1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1cc(Br)c(NC(=O)Nc2cccnc2)c(Br)c1,,,CHEMBL4414589,J Nat Prod,2019.0,"{'bei': '14.03', 'le': '0.38', 'lle': '0.43', 'sei': '10.73'}",CHEMBL1532400,,CHEMBL1532400,5.80,False,http://www.openphacts.org/units/Nanomolar,3224342,=,1,True,=,,IC50,nM,,1600.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,1.6
,19389648,[],CHEMBL4415960,Antagonist activity at human P2X4R transfected in 1321N1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(S(=O)(=O)N2c3ccccc3Oc3ccccc32)cc1,,,CHEMBL4414589,J Nat Prod,2019.0,"{'bei': '16.25', 'le': '0.31', 'lle': '0.85', 'sei': '11.76'}",CHEMBL2180160,,CHEMBL2180160,5.48,False,http://www.openphacts.org/units/Nanomolar,3224343,=,1,True,=,,IC50,nM,,3300.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,3.3
Not Active,19389649,[],CHEMBL4415960,Antagonist activity at human P2X4R transfected in 1321N1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1CN=C(c2cccc(Br)c2)c2oc3ccccc3c2N1,,,CHEMBL4414589,J Nat Prod,2019.0,,CHEMBL2180179,,CHEMBL2180179,,False,,3224345,,1,False,,,IC50,,,,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,,,,
,19389650,[],CHEMBL4415961,Antagonist activity at human P2X4R transfected in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(S(=O)(=O)N2c3ccccc3Oc3ccccc32)cc1,,,CHEMBL4414589,J Nat Prod,2019.0,"{'bei': '17.35', 'le': '0.33', 'lle': '1.22', 'sei': '12.56'}",CHEMBL2180160,,CHEMBL2180160,5.85,False,http://www.openphacts.org/units/Nanomolar,3224343,=,1,True,=,,IC50,nM,,1400.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,1.4
,19389651,[],CHEMBL4415961,Antagonist activity at human P2X4R transfected in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1CN=C(c2cccc(Br)c2)c2oc3ccccc3c2N1,,,CHEMBL4414589,J Nat Prod,2019.0,"{'bei': '16.67', 'le': '0.37', 'lle': '1.94', 'sei': '10.84'}",CHEMBL2180179,,CHEMBL2180179,5.92,False,http://www.openphacts.org/units/Nanomolar,3224345,=,1,True,=,,IC50,nM,,1200.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,1.2
,19450886,[],CHEMBL4433710,Antagonist activity at human P2X4R transfected in human 1321N1 cells assessed as inhibition of ATP-induced calcium influx,B,,,BAO_0000190,BAO_0000219,cell-based format,N.N.N.N.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@H]2OC3(CCCCC3)O[C@H]21,,,CHEMBL4433213,ACS Med Chem Lett,2019.0,"{'bei': '7.71', 'le': '0.17', 'lle': '3.44', 'sei': '1.76'}",CHEMBL4525343,,CHEMBL4597064,4.53,False,http://www.openphacts.org/units/Nanomolar,3249783,=,1,True,=,,IC50,nM,,29600.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,29.6
,19450887,[],CHEMBL4433710,Antagonist activity at human P2X4R transfected in human 1321N1 cells assessed as inhibition of ATP-induced calcium influx,B,,,BAO_0000190,BAO_0000219,cell-based format,N.N.N.N.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@H]2O[C@@H](c3ccccc3)O[C@H]21,,,CHEMBL4433213,ACS Med Chem Lett,2019.0,"{'bei': '8.33', 'le': '0.18', 'lle': '3.83', 'sei': '1.93'}",CHEMBL4463334,,CHEMBL4596712,4.96,False,http://www.openphacts.org/units/Nanomolar,3249784,=,1,True,=,,IC50,nM,,11000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,11.0
,19450888,[],CHEMBL4433710,Antagonist activity at human P2X4R transfected in human 1321N1 cells assessed as inhibition of ATP-induced calcium influx,B,,,BAO_0000190,BAO_0000219,cell-based format,N.N.N.N.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@H]2O[C@H](c3ccccc3)O[C@H]21,,,CHEMBL4433213,ACS Med Chem Lett,2019.0,"{'bei': '8.24', 'le': '0.18', 'lle': '3.78', 'sei': '1.91'}",CHEMBL4456926,,CHEMBL4594715,4.91,False,http://www.openphacts.org/units/Nanomolar,3249785,=,1,True,=,,IC50,nM,,12400.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,12.4
,19450889,[],CHEMBL4433710,Antagonist activity at human P2X4R transfected in human 1321N1 cells assessed as inhibition of ATP-induced calcium influx,B,,,BAO_0000190,BAO_0000219,cell-based format,N.N.N.N.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@H]2OCO[C@H]21,,,CHEMBL4433213,ACS Med Chem Lett,2019.0,,CHEMBL4561510,,CHEMBL4598278,,False,http://www.openphacts.org/units/Nanomolar,3249786,>,1,True,>,,IC50,nM,,100000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,100.0
,19450890,[],CHEMBL4433710,Antagonist activity at human P2X4R transfected in human 1321N1 cells assessed as inhibition of ATP-induced calcium influx,B,,,BAO_0000190,BAO_0000219,cell-based format,CC1(C)O[C@@H]2[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O[C@@H](n3cnc4c(N)ncnc43)[C@@H]2O1.N.N.N.N,,,CHEMBL4433213,ACS Med Chem Lett,2019.0,"{'bei': '7.89', 'le': '0.17', 'lle': '4.15', 'sei': '1.68'}",CHEMBL4462568,,CHEMBL4596830,4.32,False,http://www.openphacts.org/units/Nanomolar,3249787,=,1,True,=,,IC50,nM,,48000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,48.0
,19450891,[],CHEMBL4433710,Antagonist activity at human P2X4R transfected in human 1321N1 cells assessed as inhibition of ATP-induced calcium influx,B,,,BAO_0000190,BAO_0000219,cell-based format,N.N.N.N.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)OP(=O)(O)O)[C@H]2OC3(CCCCC3)O[C@H]21,,,CHEMBL4433213,ACS Med Chem Lett,2019.0,,CHEMBL4463578,,CHEMBL4597901,,False,http://www.openphacts.org/units/Nanomolar,3249788,>,1,True,>,,IC50,nM,,100000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,100.0
,19450892,[],CHEMBL4433710,Antagonist activity at human P2X4R transfected in human 1321N1 cells assessed as inhibition of ATP-induced calcium influx,B,,,BAO_0000190,BAO_0000219,cell-based format,CC1(C)O[C@@H]2[C@@H](COC(=O)c3cc(C(=O)O)c(C(=O)O)cc3C(=O)O)O[C@@H](n3cnc4c(N)ncnc43)[C@@H]2O1,,,CHEMBL4433213,ACS Med Chem Lett,2019.0,,CHEMBL4570607,,CHEMBL4570607,,False,http://www.openphacts.org/units/Nanomolar,3249789,>,1,True,>,,IC50,nM,,30000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,30.0
,19450893,[],CHEMBL4433710,Antagonist activity at human P2X4R transfected in human 1321N1 cells assessed as inhibition of ATP-induced calcium influx,B,,,BAO_0000190,BAO_0000219,cell-based format,CC1(C)O[C@@H]2[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)O)O[C@@H](n3cnc4c(N)ncnc43)[C@@H]2O1,,,CHEMBL4433213,ACS Med Chem Lett,2019.0,,CHEMBL4440260,,CHEMBL4440260,,False,http://www.openphacts.org/units/Nanomolar,3249790,>,1,True,>,,IC50,nM,,100000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,100.0
Not Determined,19474531,[],CHEMBL4479319,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced calcium influx preincubated for 30 mins prior to ATP-stimulation by calcium influx assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC1=CCC(C(=O)/N=C2\CC=C(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c32)=C/C1=N/C(=O)C1=CC=C/C(=N\C(=O)/N=C2\C=CC=C(C(=O)/N=C3/CC(C(=O)/N=C4\CC=C(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c54)=CC=C3C)C2)C1,,,CHEMBL4477234,J Med Chem,2016.0,,CHEMBL3040216,,CHEMBL3040216,,False,,3256521,,1,False,,,IC50,,,,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,,,,
Not Determined,19474532,[],CHEMBL4479319,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced calcium influx preincubated for 30 mins prior to ATP-stimulation by calcium influx assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1cc(C(=O)Nc2ccc(S(=O)(=O)[O-])cc2)cc(C(=O)Nc2ccc(S(=O)(=O)[O-])cc2)c1)Nc1cc(C(=O)Nc2ccc(S(=O)(=O)[O-])cc2)cc(C(=O)Nc2ccc(S(=O)(=O)[O-])cc2)c1.[Na+].[Na+].[Na+].[Na+],,,CHEMBL4477234,J Med Chem,2016.0,,CHEMBL4160315,,CHEMBL4300424,,False,,3256523,,1,False,,,IC50,,,,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,,,,
,19474533,[],CHEMBL4479319,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced calcium influx preincubated for 30 mins prior to ATP-stimulation by calcium influx assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1CN=C(c2cccc(Br)c2)c2oc3ccccc3c2N1,,,CHEMBL4477234,J Med Chem,2016.0,"{'bei': '18.18', 'le': '0.40', 'lle': '2.48', 'sei': '11.83'}",CHEMBL2180179,,CHEMBL2180179,6.46,False,http://www.openphacts.org/units/Nanomolar,3256524,=,1,True,=,,IC50,nM,,348.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,0.348
,19474535,[],CHEMBL4479321,Antagonist activity at human P2X4 receptor expressed in CHO cells assessed as inhibition of ATP-induced calcium influx,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1CN=C(c2cccc(Br)c2)c2oc3ccccc3c2N1,,,CHEMBL4477234,J Med Chem,2016.0,"{'bei': '17.74', 'le': '0.39', 'lle': '2.32', 'sei': '11.54'}",CHEMBL2180179,,CHEMBL2180179,6.30,True,http://www.openphacts.org/units/Nanomolar,3256524,=,1,True,=,,IC50,nM,,500.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,0.5
Active,20096526,[],CHEMBL4508903,Fluorometric imaging plate reader (FLIPR)-based Ca2+ assay with HEK293 cells,B,,,BAO_0000190,BAO_0000019,assay format,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2)ccc1Oc1cccc(Cl)c1,,,CHEMBL4507265,,,"{'bei': '16.01', 'le': '0.33', 'lle': '2.72', 'sei': '6.78'}",CHEMBL4521594,,CHEMBL4521594,6.68,False,http://www.openphacts.org/units/Nanomolar,3359659,=,54,True,=,,IC50,nM,,211.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,211.0
Active,20096527,[],CHEMBL4508904,Fluorometric imaging plate reader (FLIPR)-based Ca2+ assay with 1321 N1 Astrocytoma cells,B,,,BAO_0000190,BAO_0000019,assay format,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2)ccc1Oc1cccc(Cl)c1,,,CHEMBL4507265,,,"{'bei': '16.71', 'le': '0.34', 'lle': '3.01', 'sei': '7.07'}",CHEMBL4521594,,CHEMBL4521594,6.97,False,http://www.openphacts.org/units/Nanomolar,3359659,=,54,True,=,,IC50,nM,,108.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,108.0
Active,20096528,[],CHEMBL4508905,Ephys Qpatch Assay with HEK293 cells,B,,,BAO_0000190,BAO_0000019,assay format,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2)ccc1Oc1cccc(Cl)c1,,,CHEMBL4507265,,,"{'bei': '15.74', 'le': '0.32', 'lle': '2.60', 'sei': '6.66'}",CHEMBL4521594,,CHEMBL4521594,6.56,False,http://www.openphacts.org/units/Nanomolar,3359659,=,54,True,=,,IC50,nM,,274.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,274.0
Active,20096529,[],CHEMBL4508906,Ephys Qpatch Assay with 1321 N1 Astrocytoma cells,B,,,BAO_0000190,BAO_0000019,assay format,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2)ccc1Oc1cccc(Cl)c1,,,CHEMBL4507265,,,"{'bei': '15.58', 'le': '0.32', 'lle': '2.53', 'sei': '6.59'}",CHEMBL4521594,,CHEMBL4521594,6.50,False,http://www.openphacts.org/units/Nanomolar,3359659,=,54,True,=,,IC50,nM,,320.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,320.0
Not Active,20096530,[],CHEMBL4508907,Fluorometric imaging plate reader (FLIPR)-based Ca2+ assay,B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1cc(NC(=O)C2(c3ccccc3Cl)CC2)ccc1Oc1cccc(Cl)c1,,,CHEMBL4507265,,,"{'bei': '9.64', 'le': '0.20', 'lle': '-0.50', 'sei': '4.67'}",CHEMBL4516843,,CHEMBL4516843,4.60,False,http://www.openphacts.org/units/Nanomolar,3359660,=,54,True,=,,IC50,nM,,25000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,25.0
